OBJECTID,GEOID,STATE,COUNTY,TRACT,EACODE,EANAME,HCV_PUBLIC,HCV_PUBLIC_PCT,Shape__Area,Shape__Length
73596,51059452502,51,059,452502,,,84,7.13999987,1993561.953125,6599.66057492178
73597,51059460701,51,059,460701,,,,,2878919.09375,7368.08724613078
73702,51003011302,51,003,011302,,,96,5.96999979,4815138.06640625,11959.9593683735
73703,51700032114,51,700,032114,,,,,2793525.4453125,7386.94464106782
73704,51700032117,51,700,032117,,,11,0.93000001,4169805.5859375,9140.84142477735
73705,51710001600,51,710,001600,,,47,9.38000011,799497.5546875,5555.6101693074
73706,51197050302,51,197,050302,,,,,351181633.414063,102755.197496672
73707,51710002800,51,710,002800,,,11,1.15999997,2626837.69140625,6790.20800618393
74000,51199050206,51,199,050206,,,,,11297554.3554688,16907.0129225071
74001,51013103501,51,013,103501,,,11,0.58999997,596333.87109375,3643.56669008991
74002,51700030900,51,700,030900,,,109,11.81999969,2686057.39453125,6677.0160736201
74003,51700031100,51,700,031100,,,48,7.23000002,6024515.9296875,18435.8941833268
74004,51810041004,51,810,041004,,,,,2745518.65234375,6944.82353018015
74005,51810043800,51,810,043800,,,,,8499532.85546875,13505.6273189696
74006,51047930202,51,047,930202,,,,,239824506.6875,91886.5626556206
74007,51047930501,51,047,930501,,,,,222378362.824219,87375.8299655539
74008,51047930502,51,047,930502,,,11,1.01999998,144393866.417969,59102.6902114928
74009,51047930101,51,047,930101,,,,,99081448.078125,50042.9903851089
74010,51810041200,51,810,041200,,,,,11032257.4648438,16306.5347174267
74129,51199050500,51,199,050500,,,112,21.95999908,43702897.7734375,33507.0939264931
74130,51199050401,51,199,050401,,,,,27229635.2773438,53899.1309458088
74131,51199050205,51,199,050205,,,,,14609453.5625,33841.5640317282
74132,51087201002,51,087,201002,,,25,5.23000002,4826190.65625,12440.3326634296
74133,51810041400,51,810,041400,,,,,11466197.2148438,15988.3403663813
74134,51810042600,51,810,042600,,,44,7.11000013,4744514.14453125,12730.9217958276
74135,51810046214,51,810,046214,,,,,3123801.8671875,7736.26274120143
74136,51810045805,51,810,045805,,,,,992478.83203125,4404.9320222765
74137,51810046220,51,810,046220,,,178,10.94999981,3464922.78515625,8786.74530704057
74138,51810044004,51,810,044004,,,15,1.63999999,2268812.25390625,7007.36657391982
74139,51740211400,51,740,211400,,,97,17.31999969,1362266.328125,4738.02932262927
74229,51087201003,51,087,201003,,,98,11.60000038,8277399.1328125,11632.2638203766
74230,51161030206,51,161,030206,,,,,5095114.14453125,10429.3953345236
74231,51810041600,51,810,041600,,,,,6989603.48046875,11907.5814827374
74232,51810041801,51,810,041801,,,11,0.68000001,3429961.453125,9705.66964514987
74233,51810046219,51,810,046219,,,,,2091024.515625,6381.37001190181
74234,51810045601,51,810,045601,,,,,4175473.86328125,10167.8968822702
74235,51810042202,51,810,042202,,,,,7374968.703125,11528.7435961498
74238,51810045422,51,810,045422,,,,,6632375.28125,13610.6661400582
74344,51087201102,51,087,201102,,,108,10.76000023,6282288.81640625,15314.2528417056
74345,51013101701,51,013,101701,,,14,0.55000001,400701.9296875,2595.08143207263
74346,51031020402,51,031,020402,,,,,9830574.10546875,14279.9301246787
74347,51177020106,51,177,020106,,,,,70946566.4570313,40366.555611844
74348,51161030602,51,161,030602,,,,,31175430.921875,28071.0900490118
74349,51161030601,51,161,030601,,,,,158655190.746094,71548.2808648219
74350,51059451900,51,059,451900,,,33,3.00999999,4635676.30078125,10108.8691225185
74351,51161030207,51,161,030207,,,95,15.25,3911350.84765625,10044.916431026
74352,51810041002,51,810,041002,,,88,21.26000023,2952805.85546875,7213.05494811787
74353,51740213200,51,740,213200,,,50,8.03999996,2529804.73828125,7024.24140239553
74354,51099040200,51,099,040200,,,,,112432207.699219,55403.1751293914
74355,51099040400,51,099,040400,,,,,139619403.316406,84089.7710911353
74356,51099040100,51,099,040100,,,,,154188422.996094,109879.629256777
74357,51099040500,51,099,040500,,,,,192322053.914063,64663.5347676724
74358,51085321402,51,085,321402,,,,,84714554.0546875,47215.1400338555
74359,51810042801,51,810,042801,,,,,4598850.84375,9788.46735143569
74360,51810040000,51,810,040000,,,,,14585455.3710938,17715.4093189087
74361,51740211500,51,740,211500,,,124,30.17000008,1763688.99609375,5937.6775227495
74431,51065020300,51,065,020300,,,,,429855999.445313,96887.4285082604
74433,51161030803,51,161,030803,,,,,4773236.17578125,13789.3726974527
74434,51161030804,51,161,030804,,,,,2424338.4140625,6682.15314927096
74435,51161030501,51,161,030501,,,,,75733654.15625,54046.0915425162
74436,51161030502,51,161,030502,,,,,25165106.3203125,28085.331989937
74437,51810045421,51,810,045421,,,,,6767037.53515625,15932.4157168563
74509,51065020200,51,065,020200,,,14,3.54999995,561563397.796875,108946.113326443
74510,51810042400,51,810,042400,,,,,4144324.10546875,8715.45367005393
74511,51059451601,51,059,451601,,,,,1567920.21484375,6948.95088895617
74512,51810045415,51,810,045415,,,,,1413850.74609375,5700.583642174
74513,51810042000,51,810,042000,,,,,14885715.2695313,15797.9722822231
74516,51810042201,51,810,042201,,,,,5289122.49609375,9934.60120886267
74593,51161030203,51,161,030203,,,,,12399280.9453125,16463.9773405379
74594,51810046400,51,810,046400,,,,,352639665.136719,370415.903625776
74595,51810043004,51,810,043004,,,,,5447091.6015625,11419.6661091437
74658,51059451602,51,059,451602,,,24,4.46000004,1814533.02734375,7962.23965145267
74659,51740211600,51,740,211600,,,18,3.04999995,4853081.40234375,11985.1296255244
74660,51740980100,51,740,980100,,,,,5700066.68359375,12119.9962707522
74661,51810045427,51,810,045427,,,,,7444258.25390625,14528.8875106302
74662,51810045428,51,810,045428,,,,,5946968.38671875,14724.1957161696
74663,51025930203,51,025,930203,,,,,323529647.144531,120743.128256771
74664,51025930100,51,025,930100,,,,,825109533.363281,150771.752611012
74665,51025930202,51,025,930202,,,,,4399184.44921875,9427.74606666155
74736,51700031602,51,700,031602,,,28,3.79999995,5923641.53125,12191.419744891
74737,51017920101,51,017,920101,,,,,1626650530.70703,252175.813345909
74738,51003011303,51,003,011303,,,,,9443943.5234375,16253.9720255943
74815,51810040200,51,810,040200,,,196,14.96000004,8103198.375,16820.8684059599
74819,51017920102,51,017,920102,,,,,610437830.84375,149206.037591885
74820,51810046016,51,810,046016,,,,,9267135.2265625,18952.5347097958
74903,51810046223,51,810,046223,,,,,2405790.41015625,6918.83563444553
74904,51510202001,51,510,202001,,,,,814598.546875,4229.34536459388
74905,51085320702,51,085,320702,,,,,110669881.402344,67976.0813939733
74906,51085320805,51,085,320805,,,,,13738459.5351563,20582.8928900571
74907,51085321403,51,085,321403,,,,,127104997.132813,72992.0655789598
74908,51085321401,51,085,321401,,,,,91591060.6796875,63195.2210414729
74909,51153901230,51,153,901230,,,,,4007932.953125,9995.97627870224
74910,51153901224,51,153,901224,,,,,5266981.93359375,10608.1251072807
74911,51087200904,51,087,200904,,,,,24421251.1015625,29533.2996140385
74981,51810045603,51,810,045603,,,,,1245792.34765625,6871.29697419063
74982,51143011002,51,143,011002,,,,,144815910.722656,62258.5606065093
74984,51087201502,51,087,201502,,,,,57497663.2070313,32159.2402492706
74985,51059482002,51,059,482002,,,,,3202601.3671875,7834.06277645045
74986,51059420501,51,059,420501,,,,,141109.28515625,2399.04379946382
75074,51087200502,51,087,200502,,,,,8347788.703125,15240.9080373304
75075,51087201403,51,087,201403,,,56,6.76000023,41348389.1171875,32281.2292939016
75076,51087201404,51,087,201404,,,20,4.92999983,72981059.5351563,46487.1577549228
75078,51153901303,51,153,901303,,,,,7070811.77734375,15449.4737958985
75079,51740210300,51,740,210300,,,,,3168650.8359375,8145.59068392836
75080,51153901237,51,153,901237,,,,,1495960.51171875,6548.88394892689
75081,51003011201,51,003,011201,,,,,362556622.011719,104318.954965132
75082,51003011202,51,003,011202,,,,,153267276.503906,70540.6761986055
75083,51003010202,51,003,010202,,,,,96825421.8242188,65624.2091071541
75084,51003010201,51,003,010201,,,,,114840233.53125,59975.9633832178
75085,51003010401,51,003,010401,,,,,387466405.523438,90761.6111148168
75086,51003010402,51,003,010402,,,,,80012134.3945313,49240.9168421173
75087,51003011301,51,003,011301,,,,,421883705.523438,94643.0383803935
75728,51710002900,51,710,002900,,,121,12.67000008,3009227.828125,7127.64759300482
75729,51710003000,51,710,003000,,,,,1907260.875,6422.7079950627
75730,51670980100,51,670,980100,,,11,0,9591434.44140625,15534.2541266468
75798,51670820100,51,670,820100,,,122,25.95999908,1856927.81640625,6489.08311279429
75799,51670820400,51,670,820400,,,45,6.40999985,11163991.8867188,22096.0281894237
75800,51710003100,51,710,003100,,,75,11.72000027,1799007.984375,6005.24326825059
75801,51710003200,51,710,003200,,,52,14.05000019,1389468.703125,5082.80613512385
75862,51710003400,51,710,003400,,,77,18.92000008,1881491.734375,6918.67539931437
75863,51015071101,51,015,071101,,,,,44653603.8203125,33540.8593478027
75864,51710003600,51,710,003600,,,21,2.04999995,1336892.17578125,4986.29272782995
75865,51710003700,51,710,003700,,,,,975937.33984375,4180.3179972411
75866,51710003800,51,710,003800,,,,,1845320.21875,6786.80486890248
75923,51085320100,51,085,320100,,,,,533024716.46875,148361.476388188
75924,51710980100,51,710,980100,,,,,3728654.16796875,15324.7019115227
75925,51550021011,51,550,021011,,,,,3817267.828125,10032.7531129059
75926,51550020809,51,550,020809,,,14,2.9000001,8378649.140625,12678.0563696314
75927,51640070102,51,640,070102,,,28,6.03000021,14881855.5273438,31956.5188680346
75991,51085321201,51,085,321201,,,11,2.80999994,17981763.7539063,25648.9573933733
75992,51085321202,51,085,321202,,,136,13.72000027,14330729.3320313,25173.2010713371
75993,51085320400,51,085,320400,,,,,93813491.4375,71356.311644027
75994,51810045000,51,810,045000,,,,,33530726.3554688,28905.9460483252
75995,51683910100,51,683,910100,,,,,5253362.19140625,10484.5898519377
75996,51510200404,51,510,200404,,,,,1042845.58984375,5527.71830036206
75997,51059471100,51,059,471100,,,,,6429495.67578125,10513.6198851688
75998,51013103401,51,013,103401,,,,,2045834.71484375,10489.9550256907
75999,51740212802,51,740,212802,,,13,4.38999987,5626324.37890625,11308.9074404332
76000,51013101803,51,013,101803,,,,,1576045.86328125,5404.77551804358
76001,51013102802,51,013,102802,,,,,1206107.3671875,4575.05904683602
77030,51059421300,51,059,421300,,,,,13572273.546875,20231.4926051711
77031,51775010100,51,775,010100,,,116,11.93000031,14955605.5507813,16784.0900813099
77095,51059431300,51,059,431300,,,,,4495234.99609375,13355.8214146249
77096,51059415200,51,059,415200,,,43,6.11999989,4878038.0390625,16519.7565362819
77097,51059492000,51,059,492000,,,,,39169884.59375,28417.0331441382
77098,51810045424,51,810,045424,,,,,26375738.1796875,21208.5898360514
77099,51810046224,51,810,046224,,,11,2.99000001,2099498.80078125,6525.29125299367
77115,51775010300,51,775,010300,,,27,2.71000004,15274677.2421875,27258.446269232
77116,51041100404,51,041,100404,,,,,4236837.61328125,10933.256088575
77117,51107611023,51,107,611023,,,14,3.8599999,6844399.71875,10968.8888825569
77118,51041100209,51,041,100209,,,19,3.74000001,12353298.1445313,15234.4514287064
77119,51630000301,51,630,000301,,,,,743677.83203125,4564.43522870069
77120,51775010200,51,775,010200,,,,,12219679.9765625,23444.4399053046
77121,51059452102,51,059,452102,,,,,3849360.99609375,8843.43910509812
77122,51107980100,51,107,980100,,,,,60199835.6328125,36788.6462456277
77123,51107611501,51,107,611501,,,54,3.48000002,6775287.01171875,12628.7993524496
77124,51107611602,51,107,611602,,,21,4.5,2316050.28515625,6984.29719942739
77158,51089011100,51,089,011100,,,,,34475849.9140625,28109.7944147775
77159,51089010700,51,089,010700,,,,,223966884.375,64992.2269062843
77160,51730811000,51,730,811000,,,109,10.14000034,16115575.1210938,21845.3068889421
77161,51730811100,51,730,811100,,,27,3,16585768.3515625,22448.7670451773
77162,51089010900,51,089,010900,,,,,117307568.292969,52027.5966224907
77163,51089011300,51,089,011300,,,,,148621253.058594,74745.9350568452
77164,51089011000,51,089,011000,,,,,110172960.863281,57900.5095267694
77165,51089010800,51,089,010800,,,12,3.78999996,50228130.2617188,38450.1408733216
77166,51730810300,51,730,810300,,,64,8.39999962,5488974.54296875,17725.8887541073
77167,51730810100,51,730,810100,,,35,4.9000001,9685923.93359375,16294.2383585424
77168,51730810500,51,730,810500,,,89,8.72000027,6736783.8359375,16210.2498935066
77169,51770000602,51,770,000602,,,25,2.6099999,9757188.74609375,23674.3728708644
77170,51770002900,51,770,002900,,,,,12011055.5351563,16733.673080093
77171,51770003100,51,770,003100,,,,,4389722.56640625,12084.3680172288
77198,51059461901,51,059,461901,,,,,1528191.75390625,6879.18100327329
77199,51059460702,51,059,460702,,,,,4676944.12890625,9172.67525677739
77200,51059461801,51,059,461801,,,,,515276.4296875,4252.82238462113
77201,51059490501,51,059,490501,,,,,1874056.5546875,6703.0622256455
77202,51059491705,51,059,491705,,,,,6162850.07421875,11398.6819171497
77203,51107611805,51,107,611805,,,,,3330488.328125,7832.64928223077
77204,51510200403,51,510,200403,,,,,2103402.8984375,8349.04313894857
77205,51179010213,51,179,010213,,,,,2831817.05078125,7572.38465441396
77266,51089010200,51,089,010200,,,30,3.29999995,32671435.875,26653.9832337928
77267,51059420100,51,059,420100,,,25,13.89000034,6109822.015625,14146.0623417787
77268,51730810600,51,730,810600,,,42,7.55000019,1964592.765625,7862.23587699228
77269,51730810900,51,730,810900,,,47,8.51000023,4672591.48828125,9232.46779920674
77270,51197050401,51,197,050401,,,,,301913346.125,92969.9460032699
77271,51059491303,51,059,491303,,,20,3.1400001,1675015.73046875,6516.21498579529
77275,51059491102,51,059,491102,,,,,5587487.21484375,10892.7323304177
77276,51059422201,51,059,422201,,,15,4.11000013,8570522.671875,17484.1202983486
77277,51059492300,51,059,492300,,,,,3488581.4609375,10396.3860568159
77278,51540000502,51,540,000502,,,30,2.32999992,4963614.58203125,9525.57785999848
78515,51107611016,51,107,611016,,,,,3022020.19921875,10366.3122148886
78516,51107611017,51,107,611017,,,26,6.4000001,2453544.62890625,7008.8442574925
78517,51700031702,51,700,031702,,,36,5.40999985,3689834.8203125,10009.3183640127
78518,51700031901,51,700,031901,,,,,6331629.40234375,11576.470728499
78519,51069051102,51,069,051102,,,16,1.53999996,28025630.0859375,29720.258471837
78520,51059481702,51,059,481702,,,19,3.1099999,4615939.53515625,10595.4140521862
78521,51059452000,51,059,452000,,,,,3889903.93359375,9592.48159633992
78522,51059452200,51,059,452200,,,68,6.48999977,3827414.95703125,11134.2557836327
78523,51059452400,51,059,452400,,,29,4.11000013,5985299.46875,10346.0143033691
78524,51059420700,51,059,420700,,,,,4730020.3125,10586.8781111308
78525,51810042802,51,810,042802,,,35,2.6400001,2895027.25390625,9650.69593761459
78526,51161031202,51,161,031202,,,,,27304473.4257813,26970.7219159651
78527,51179010214,51,179,010214,,,31,9.01000023,4327959.53125,9691.24051654807
78528,51059421200,51,059,421200,,,,,2339327.203125,6500.13979120041
78529,51059460600,51,059,460600,,,,,4685917.98046875,10061.9069427355
78530,51810044600,51,810,044600,,,,,17999535.953125,21581.8721045849
78531,51041100934,51,041,100934,,,56,6.98000002,11011291.7304688,13426.8979498753
78532,51041100936,51,041,100936,,,,,10751754.2695313,16700.8667405751
78533,51710000901,51,710,000901,,,,,5327942.6484375,11550.7160340079
78534,51101950300,51,101,950300,,,,,37137235.3046875,32820.9956660858
78535,51101950200,51,101,950200,,,,,444186402.671875,150547.030129936
78536,51041100935,51,041,100935,,,,,11964102.5976563,14021.2132985848
78537,51041100409,51,041,100409,,,,,17050309.8867188,18512.6761971305
78538,51165010200,51,165,010200,,,13,2.21000004,46633740.2148438,33892.8430695458
78539,51165011100,51,165,011100,,,,,312121397.652344,126529.867005266
78540,51165012000,51,165,012000,,,17,3.17000008,249908263.152344,81115.6612743165
78541,51165011900,51,165,011900,,,,,119895116.757813,64011.2981120466
78542,51165011600,51,165,011600,,,,,80258509.3398438,56290.8722934391
78543,51165011400,51,165,011400,,,,,59597105.875,46360.9002010262
78544,51165010500,51,165,010500,,,,,141540018.34375,61016.0498185495
78545,51165011200,51,165,011200,,,,,449975987.222656,107025.143649645
78546,51165010600,51,165,010600,,,,,149407273.875,72401.3859934875
78547,51740212400,51,740,212400,,,83,7.30999994,3162219.859375,9147.35672017914
78548,51147930101,51,147,930101,,,15,1.94000006,19746187.7382813,20868.9275249965
78549,51147930102,51,147,930102,,,,,284690727.332031,110820.262607741
78550,51165011500,51,165,011500,,,,,17147267.953125,23017.8149094566
78551,51165011000,51,165,011000,,,,,806449175.214844,132959.5370941
78560,51700032124,51,700,032124,,,102,13.15999985,5523379.5859375,12452.8746608299
78561,51153901208,51,153,901208,,,,,4166509.51953125,8498.90055453399
78562,51013100200,51,013,100200,,,,,5304724.91796875,10727.7590447447
78563,51013103700,51,013,103700,,,,,2432822.375,9492.27340945503
78564,51013100300,51,013,100300,,,,,7329051.75,13985.2368001752
78565,51013100500,51,013,100500,,,,,3539555.41796875,11825.9425678177
78566,51059452700,51,059,452700,,,16,1.58000004,2137917.23046875,7799.99069917025
78567,51059481000,51,059,481000,,,,,2357188.6875,6650.31483637654
78568,51059431500,51,059,431500,,,,,6381774.265625,13014.7014251908
78569,51059451000,51,059,451000,,,,,2883001.72265625,8021.58040576193
78570,51059451800,51,059,451800,,,,,3924697.41015625,10362.7783461599
78571,51041100701,51,041,100701,,,43,6.01999998,18889367.2460938,31176.0535621802
78572,51041101003,51,041,101003,,,,,188758326.800781,71300.5896505258
78594,51107611006,51,107,611006,,,,,11852801.3828125,19002.2193394892
78595,51107611020,51,107,611020,,,19,1.14999998,22030255.6367188,25087.2819439832
78596,51660000205,51,660,000205,,,26,1.41999996,7194789.66015625,12760.7718234083
78597,51700031902,51,700,031902,,,48,4.57999992,6203585.31640625,12166.0394313821
78598,51183870300,51,183,870300,,,57,13.13000011,191034765.179688,85628.6654733268
78599,51685920100,51,685,920100,,,,,3502823.55859375,9353.87482919133
78600,51660000402,51,660,000402,,,84,5.90999985,8351894.234375,15166.4939599218
78601,51059481701,51,059,481701,,,,,17313641.796875,19600.7252825498
78602,51069050801,51,069,050801,,,,,61926594.5234375,32383.8740097641
78603,51059421103,51,059,421103,,,,,8163639.7578125,17649.0069833081
78604,51059482001,51,059,482001,,,,,6881326.6796875,13877.1892661996
78605,51059482203,51,059,482203,,,28,1.64999998,3284033.19140625,7708.78684387527
78606,51810043002,51,810,043002,,,,,16337405.6640625,19225.4147592933
78607,51810043200,51,810,043200,,,,,29732021.421875,23729.835985233
78608,51810043400,51,810,043400,,,,,2470063.59375,9012.30616028426
78609,51810043600,51,810,043600,,,,,2389800.52734375,7038.78340821678
78610,51199050303,51,199,050303,,,33,4.90999985,11607304.6992188,15645.2543418847
78611,51199050402,51,199,050402,,,,,21970550.5273438,71958.9191342016
78612,51059421500,51,059,421500,,,205,19.03000069,3022197.85546875,7740.07151775656
78613,51059452600,51,059,452600,,,16,1.25,5016042.43359375,11224.5140421063
78614,51810044805,51,810,044805,,,31,1.97000003,2525884.6171875,9625.48784390232
78615,51059470600,51,059,470600,,,18,6.67000008,4020326.70703125,8972.68526699294
78616,51810040403,51,810,040403,,,31,2.56999993,3975267.47265625,8807.3507745949
78617,51059470800,51,059,470800,,,28,10.77000046,3268497.6640625,8976.06310791302
78618,51059471000,51,059,471000,,,,,2864012.984375,9858.85128175259
78619,51810044806,51,810,044806,,,44,4.94999981,4581114.57421875,12385.1040215639
78620,51061930206,51,061,930206,,,,,90844566.3164063,45937.7264974299
78621,51061930707,51,061,930707,,,12,5.69000006,77518619.4960938,43704.0166070624
78622,51061930703,51,061,930703,,,,,157905764.820313,63141.06727543
78623,51091970100,51,091,970100,,,,,1754571462.51563,202857.43373486
78624,51059491201,51,059,491201,,,59,7.88000011,3475008.9765625,10087.5814880215
78625,51059491202,51,059,491202,,,,,1286357.54296875,5199.39240792569
78626,51059491401,51,059,491401,,,13,1.83000004,2199097.66796875,7010.7958492746
78627,51147930204,51,147,930204,,,,,40551395.5195313,33504.9672260972
78628,51059420203,51,059,420203,,,23,15.85999966,3314729.8203125,7849.59126963397
78637,51059440202,51,059,440202,,,16,1.37,5405595.59375,11206.7269321783
78638,51059452302,51,059,452302,,,11,0.88999999,997321.3359375,5112.51883207523
78639,51059451501,51,059,451501,,,153,11.55000019,2114285.5546875,7624.58151300258
78640,51059451502,51,059,451502,,,135,8.89000034,2981645.765625,8778.37225881124
78649,51153901211,51,153,901211,,,,,3034139.2109375,8392.65730330452
78650,51790000401,51,790,000401,,,,,8542334.98828125,13706.3751343562
78651,51510201204,51,510,201204,,,,,791157.4296875,3869.31894109838
78652,51810040404,51,810,040404,,,,,8274920.8671875,11992.2188121218
78653,51161030702,51,161,030702,,,63,5.36000013,7142041.45703125,14459.8774295186
78654,51161030701,51,161,030701,,,,,15878642.3984375,24268.3418788931
78655,51161031000,51,161,031000,,,,,59193094.6992188,43080.1380427264
78656,51161030100,51,161,030100,,,,,310356786.855469,103576.341932638
78657,51059470700,51,059,470700,,,,,5873487.078125,10185.4137713754
78658,51059470400,51,059,470400,,,,,9531615.50390625,12833.0508059985
78659,51059415300,51,059,415300,,,,,3523498.67578125,9126.90427712392
78660,51059416200,51,059,416200,,,,,30560542.6953125,39016.6809599677
78661,51059416300,51,059,416300,,,,,61008200.875,50507.4259259699
78665,51041100928,51,041,100928,,,32,2.47000003,31786340.7382813,24796.1727123773
78687,51660000102,51,660,000102,,,47,4.86000013,10052429.78125,15113.9242177245
78688,51660000302,51,660,000302,,,13,0.85000002,7711810.40234375,21671.6922658619
78689,51660000204,51,660,000204,,,34,3.61999989,3043078.9921875,7901.77127946481
78690,51660000101,51,660,000101,,,148,12.25,3028245.12890625,7183.41783027479
78691,51153900801,51,153,900801,,,,,12045428.6875,17879.8341377612
78692,51177020307,51,177,020307,,,15,7.46000004,6431935.8125,13833.4217303586
78693,51177020113,51,177,020113,,,62,25,38689492.7695313,29539.0937877368
78694,51177020114,51,177,020114,,,63,14.81999969,6734132.4375,11060.1441860246
78695,51059480801,51,059,480801,,,15,3.72000003,3856621.82421875,10910.4658551494
78696,51059420600,51,059,420600,,,42,4.1500001,2281780.71484375,6834.29663258536
78697,51013100700,51,013,100700,,,15,1.52999997,2563348.203125,8753.11097883737
78698,51059422403,51,059,422403,,,,,3653576.71875,11170.6081870553
78699,51810044401,51,810,044401,,,,,8572726.08984375,13091.5727127716
78700,51810044402,51,810,044402,,,,,5583843.0703125,11067.2967509419
78701,51059421600,51,059,421600,,,59,6,1909042.75390625,8013.25032275718
78702,51059421800,51,059,421800,,,122,8.86999989,3343815.6640625,9306.48960117913
78703,51810040600,51,810,040600,,,179,8.52000046,5451676.0859375,11492.1138629519
78704,51810040801,51,810,040801,,,29,3.45000005,2664938.2734375,6992.14322596955
78705,51810040802,51,810,040802,,,15,3.08999991,3680863.5234375,8441.11308975128
78706,51810044807,51,810,044807,,,42,2.6500001,3284721.31640625,8543.20572779055
78707,51810044808,51,810,044808,,,88,10.28999996,2806833.453125,7986.93824165228
78708,51810041003,51,810,041003,,,17,3.3900001,3748085.8203125,9836.72238064631
78709,51059481202,51,059,481202,,,102,11.92000008,6293900.82421875,10507.3195385682
78710,51059491501,51,059,491501,,,13,1.64999998,4203211.8203125,9133.3481412275
78711,51059491502,51,059,491502,,,,,9620285.30859375,12881.6169379733
78712,51059422301,51,059,422301,,,,,2127361.5546875,6343.44334830095
78713,51165011700,51,165,011700,,,25,2.18000007,75388998.4960938,47167.2649054872
78714,51165010700,51,165,010700,,,,,134817479.472656,61838.250926296
78715,51165010400,51,165,010400,,,,,181856109.464844,68340.7270884308
78716,51085320803,51,085,320803,,,,,13935303.8320313,22799.2811133943
78717,51085320701,51,085,320701,,,,,97201825.4414063,65461.0714502423
78718,51107611204,51,107,611204,,,,,3696065.05078125,9313.60406121723
78719,51107610300,51,107,610300,,,,,235691210.808594,94313.7827622274
78720,51107610601,51,107,610601,,,,,14839544.4882813,17909.3259874565
78721,51153901011,51,153,901011,,,11,5.34000015,6338766.03125,13802.7373014217
78722,51153900404,51,153,900404,,,22,5.76999998,4480229.68359375,11122.6808024265
78723,51153900904,51,153,900904,,,24,9.60000038,18466354.1445313,27760.4326308882
78724,51710000700,51,710,000700,,,11,2.6400001,2109453.08203125,6643.68317420054
78725,51710006502,51,710,006502,,,13,1.58000004,2714784.60546875,7746.27736634148
78726,51137110107,51,137,110107,,,,,15851294.6914063,19294.6016902363
78727,51710007001,51,710,007001,,,180,20.76000023,2665542.125,7500.13809122417
78728,51710000100,51,710,000100,,,20,2.72000003,1541825.2109375,5922.55556419245
78729,51153901900,51,153,901900,,,16,1.36000001,8674159.671875,14602.2385919341
78730,51790000402,51,790,000402,,,16,2.29999995,14730992.765625,19329.0959711886
78731,51075400102,51,075,400102,,,,,99865616.890625,54237.1970985712
78732,51075400101,51,075,400101,,,,,86796142.78125,54392.4977899267
78733,51127700302,51,127,700302,,,,,308051760.957031,129940.881882155
78763,51187020601,51,187,020601,,,,,47044316.2421875,34127.1195315448
78764,51059492400,51,059,492400,,,,,6093002.6015625,16129.9723216994
78765,51059415100,51,059,415100,,,,,3891115.1796875,8456.84566241065
78766,51510200407,51,510,200407,,,39,5.38000011,447505.859375,2883.48501449265
78767,51177020110,51,177,020110,,,15,3.6400001,4179670.78125,9721.7539921221
78768,51177020112,51,177,020112,,,,,3909893.22265625,9831.06272144183
78769,51177020202,51,177,020202,,,43,7.30000019,20383344.4609375,22193.3866550598
78770,51059430203,51,059,430203,,,,,2580811.80859375,7407.86275000479
78771,51059482302,51,059,482302,,,49,4.57000017,1266048.90625,6329.74392789913
78772,51059432600,51,059,432600,,,,,5085689.55078125,11976.309649731
78773,51059482400,51,059,482400,,,,,7181713.796875,15980.6327812751
78774,51059431400,51,059,431400,,,,,3690261.125,11246.6416162961
78775,51059492100,51,059,492100,,,,,50858985.390625,37956.8232740186
78776,51810045200,51,810,045200,,,,,20166704.5546875,28299.8820544772
78777,51810045405,51,810,045405,,,24,2.88000011,2551025.21484375,6621.38975390957
78778,51059430500,51,059,430500,,,,,1896641.55859375,7274.16055422002
78779,51059430600,51,059,430600,,,,,4342054.9375,9032.51380478382
78780,51059460800,51,059,460800,,,,,4000767.796875,8815.72417503337
78781,51059460900,51,059,460900,,,,,4573649.4296875,13238.4676157563
78782,51059481102,51,059,481102,,,,,723778.05078125,3987.44089114124
78783,51059421102,51,059,421102,,,52,8.25,2586510.90625,6792.9624086316
78784,51059481201,51,059,481201,,,,,2352790.3046875,6408.78389663181
78785,51059481101,51,059,481101,,,,,1411853.625,5636.20649791091
78786,51085320804,51,085,320804,,,,,8930451.28125,16341.2129867479
78787,51169030100,51,169,030100,,,42,9.13000011,78076004.65625,47851.2629862503
78788,51169030200,51,169,030200,,,11,3.43000007,455178839.476563,117194.993971734
78789,51169030600,51,169,030600,,,48,11.64999962,87048819.375,56599.5179375375
78790,51169030300,51,169,030300,,,13,3.99000001,630311857.796875,146520.729229016
78791,51169030400,51,169,030400,,,34,9.63000011,464901553.035156,172737.544028279
78792,51165010100,51,165,010100,,,,,228720378.453125,105364.684548087
78793,51179010211,51,179,010211,,,39,6.26999998,4741855.609375,9987.56845779239
78794,51087201504,51,087,201504,,,26,3.3900001,24578318.3164063,24241.290305371
78795,51800075602,51,800,075602,,,,,363546853.566406,103713.77889299
78796,51153901236,51,153,901236,,,,,8305243.9296875,14945.4752042989
78797,51153901227,51,153,901227,,,11,5.53000021,5342215.8046875,14240.6898197344
78798,51153901234,51,153,901234,,,,,26392849.0898438,21828.6429534044
78799,51153901235,51,153,901235,,,,,7143702.5234375,15882.778742704
78800,51153901702,51,153,901702,,,,,2683398.5625,10340.4468648452
78801,51800075405,51,800,075405,,,,,132350671.542969,64169.1902908192
