fips,locality,year,tenure,type,estimate,moe
51101,King William County,2019,Owner,Other,0,19
51101,King William County,2019,Owner,Single-family (attached),48,45
51101,King William County,2019,Owner,Single-family (detached),5088,222
51101,King William County,2019,Renter,10 to 19 units,0,19
51101,King William County,2019,Renter,2 units,0,19
51101,King William County,2019,Renter,20 to 49 units,0,19
51101,King William County,2019,Renter,3 or 4 units,24,25
51101,King William County,2019,Renter,5 to 9 units,77,59
51101,King William County,2019,Renter,50 or more units,17,26
51101,King William County,2019,Renter,Mobile (manufactured) home,34,39
51101,King William County,2019,Renter,Other,7,12
51101,King William County,2019,Renter,Single-family (attached),0,19
51101,King William County,2019,Renter,Single-family (detached),609,144
51101,King William County,2020,Owner,10 to 19 units,0,20
51101,King William County,2020,Owner,2 units,0,20
51101,King William County,2020,Owner,20 to 49 units,0,20
51101,King William County,2020,Owner,3 or 4 units,0,20
51101,King William County,2020,Owner,5 to 9 units,0,20
51101,King William County,2020,Owner,50 or more units,0,20
51101,King William County,2020,Owner,Mobile (manufactured) home,171,76
51101,King William County,2020,Owner,Other,0,20
51101,King William County,2020,Owner,Single-family (attached),122,112
51101,King William County,2020,Owner,Single-family (detached),5358,246
51101,King William County,2020,Renter,10 to 19 units,0,20
51101,King William County,2020,Renter,2 units,0,20
51101,King William County,2020,Renter,20 to 49 units,24,39
51101,King William County,2020,Renter,3 or 4 units,20,22
51101,King William County,2020,Renter,5 to 9 units,72,53
51101,King William County,2020,Renter,50 or more units,0,20
51101,King William County,2020,Renter,Mobile (manufactured) home,12,19
51101,King William County,2020,Renter,Other,10,17
51101,King William County,2020,Renter,Single-family (attached),0,20
51101,King William County,2020,Renter,Single-family (detached),604,163
51101,King William County,2021,Owner,10 to 19 units,0,21
51101,King William County,2021,Owner,2 units,0,21
51101,King William County,2021,Owner,20 to 49 units,0,21
51101,King William County,2021,Owner,3 or 4 units,0,21
51101,King William County,2021,Owner,5 to 9 units,0,21
51101,King William County,2021,Owner,50 or more units,0,21
51101,King William County,2021,Owner,Mobile (manufactured) home,190,83
51101,King William County,2021,Owner,Other,0,21
51101,King William County,2021,Owner,Single-family (attached),156,128
51101,King William County,2021,Owner,Single-family (detached),5452,286
51101,King William County,2021,Renter,10 to 19 units,0,21
51101,King William County,2021,Renter,2 units,53,69
51101,King William County,2021,Renter,20 to 49 units,58,57
51101,King William County,2021,Renter,3 or 4 units,11,19
51101,King William County,2021,Renter,5 to 9 units,58,57
51101,King William County,2021,Renter,50 or more units,0,21
51101,King William County,2021,Renter,Mobile (manufactured) home,2,3
51101,King William County,2021,Renter,Other,13,23
51101,King William County,2021,Renter,Single-family (attached),22,39
51101,King William County,2021,Renter,Single-family (detached),652,172
51103,Lancaster County,2010,Owner,10 to 19 units,0,127
51103,Lancaster County,2010,Owner,2 units,0,127
51103,Lancaster County,2010,Owner,20 to 49 units,2,5
51103,Lancaster County,2010,Owner,3 or 4 units,27,31
51103,Lancaster County,2010,Owner,5 to 9 units,11,16
51103,Lancaster County,2010,Owner,50 or more units,4,6
51103,Lancaster County,2010,Owner,Mobile (manufactured) home,268,99
51103,Lancaster County,2010,Owner,Other,0,127
51103,Lancaster County,2010,Owner,Single-family (attached),44,25
51103,Lancaster County,2010,Owner,Single-family (detached),3824,212
51103,Lancaster County,2010,Renter,10 to 19 units,65,52
51103,Lancaster County,2010,Renter,2 units,73,48
51103,Lancaster County,2010,Renter,20 to 49 units,59,32
51103,Lancaster County,2010,Renter,3 or 4 units,21,14
51103,Lancaster County,2010,Renter,5 to 9 units,51,46
51103,Lancaster County,2010,Renter,50 or more units,19,20
51103,Lancaster County,2010,Renter,Mobile (manufactured) home,124,72
51103,Lancaster County,2010,Renter,Other,0,127
51103,Lancaster County,2010,Renter,Single-family (attached),31,19
51103,Lancaster County,2010,Renter,Single-family (detached),798,182
51103,Lancaster County,2011,Owner,10 to 19 units,0,95
51103,Lancaster County,2011,Owner,2 units,0,95
51103,Lancaster County,2011,Owner,20 to 49 units,0,95
51103,Lancaster County,2011,Owner,3 or 4 units,39,33
51103,Lancaster County,2011,Owner,5 to 9 units,11,17
51103,Lancaster County,2011,Owner,50 or more units,8,9
51103,Lancaster County,2011,Owner,Mobile (manufactured) home,288,104
51103,Lancaster County,2011,Owner,Other,22,34
51103,Lancaster County,2011,Owner,Single-family (attached),71,49
51103,Lancaster County,2011,Owner,Single-family (detached),3859,207
51103,Lancaster County,2011,Renter,10 to 19 units,61,44
51103,Lancaster County,2011,Renter,2 units,49,33
51103,Lancaster County,2011,Renter,20 to 49 units,84,47
51103,Lancaster County,2011,Renter,3 or 4 units,33,19
51103,Lancaster County,2011,Renter,5 to 9 units,59,40
51103,Lancaster County,2011,Renter,50 or more units,11,14
51103,Lancaster County,2011,Renter,Mobile (manufactured) home,170,124
51103,Lancaster County,2011,Renter,Other,0,95
51103,Lancaster County,2011,Renter,Single-family (attached),35,18
51103,Lancaster County,2011,Renter,Single-family (detached),770,164
51103,Lancaster County,2012,Owner,10 to 19 units,0,19
51103,Lancaster County,2012,Owner,2 units,2,5
51103,Lancaster County,2012,Owner,20 to 49 units,0,19
51103,Lancaster County,2012,Owner,3 or 4 units,29,26
51103,Lancaster County,2012,Owner,5 to 9 units,9,14
51103,Lancaster County,2012,Owner,50 or more units,9,10
51103,Lancaster County,2012,Owner,Mobile (manufactured) home,268,87
51103,Lancaster County,2012,Owner,Other,10,17
51103,Lancaster County,2012,Owner,Single-family (attached),123,52
51103,Lancaster County,2012,Owner,Single-family (detached),3859,238
51103,Lancaster County,2012,Renter,10 to 19 units,31,28
51103,Lancaster County,2012,Renter,2 units,52,43
51103,Lancaster County,2012,Renter,20 to 49 units,82,60
51103,Lancaster County,2012,Renter,3 or 4 units,77,36
51103,Lancaster County,2012,Renter,5 to 9 units,61,43
51103,Lancaster County,2012,Renter,50 or more units,12,13
51103,Lancaster County,2012,Renter,Mobile (manufactured) home,131,99
51103,Lancaster County,2012,Renter,Other,0,19
51103,Lancaster County,2012,Renter,Single-family (attached),37,22
51103,Lancaster County,2012,Renter,Single-family (detached),603,153
51103,Lancaster County,2013,Owner,10 to 19 units,0,19
51103,Lancaster County,2013,Owner,2 units,3,4
51103,Lancaster County,2013,Owner,20 to 49 units,0,19
51103,Lancaster County,2013,Owner,3 or 4 units,28,25
51103,Lancaster County,2013,Owner,5 to 9 units,13,18
51103,Lancaster County,2013,Owner,50 or more units,10,11
51103,Lancaster County,2013,Owner,Mobile (manufactured) home,214,99
51103,Lancaster County,2013,Owner,Other,18,27
51103,Lancaster County,2013,Owner,Single-family (attached),127,66
51103,Lancaster County,2013,Owner,Single-family (detached),3693,224
51103,Lancaster County,2013,Renter,10 to 19 units,37,28
51103,Lancaster County,2013,Renter,2 units,47,41
51103,Lancaster County,2013,Renter,20 to 49 units,77,41
51103,Lancaster County,2013,Renter,3 or 4 units,91,43
51103,Lancaster County,2013,Renter,5 to 9 units,55,37
51103,Lancaster County,2013,Renter,50 or more units,21,20
51103,Lancaster County,2013,Renter,Mobile (manufactured) home,123,72
51103,Lancaster County,2013,Renter,Other,0,19
51103,Lancaster County,2013,Renter,Single-family (attached),102,66
51103,Lancaster County,2013,Renter,Single-family (detached),523,147
51103,Lancaster County,2014,Owner,10 to 19 units,0,19
51103,Lancaster County,2014,Owner,2 units,2,3
51103,Lancaster County,2014,Owner,20 to 49 units,9,16
51103,Lancaster County,2014,Owner,3 or 4 units,25,28
51103,Lancaster County,2014,Owner,5 to 9 units,0,19
51103,Lancaster County,2014,Owner,50 or more units,6,9
51103,Lancaster County,2014,Owner,Mobile (manufactured) home,285,118
51103,Lancaster County,2014,Owner,Other,9,13
51103,Lancaster County,2014,Owner,Single-family (attached),132,54
51103,Lancaster County,2014,Owner,Single-family (detached),3516,282
51103,Lancaster County,2014,Renter,10 to 19 units,54,35
51103,Lancaster County,2014,Renter,2 units,50,48
51103,Lancaster County,2014,Renter,20 to 49 units,75,44
51103,Lancaster County,2014,Renter,3 or 4 units,92,44
51103,Lancaster County,2014,Renter,5 to 9 units,84,71
51103,Lancaster County,2014,Renter,50 or more units,23,23
51103,Lancaster County,2014,Renter,Mobile (manufactured) home,121,87
51103,Lancaster County,2014,Renter,Other,0,19
51103,Lancaster County,2014,Renter,Single-family (attached),113,68
51103,Lancaster County,2014,Renter,Single-family (detached),687,175
51103,Lancaster County,2015,Owner,10 to 19 units,0,19
51103,Lancaster County,2015,Owner,2 units,4,5
51103,Lancaster County,2015,Owner,20 to 49 units,14,21
51103,Lancaster County,2015,Owner,3 or 4 units,37,29
51103,Lancaster County,2015,Owner,5 to 9 units,0,19
51103,Lancaster County,2015,Owner,50 or more units,4,6
51103,Lancaster County,2015,Owner,Mobile (manufactured) home,315,113
51103,Lancaster County,2015,Owner,Other,9,14
51103,Lancaster County,2015,Owner,Single-family (attached),135,62
51103,Lancaster County,2015,Owner,Single-family (detached),3356,241
51103,Lancaster County,2015,Renter,10 to 19 units,32,22
51103,Lancaster County,2015,Renter,2 units,37,37
51103,Lancaster County,2015,Renter,20 to 49 units,74,39
51103,Lancaster County,2015,Renter,3 or 4 units,113,43
51103,Lancaster County,2015,Renter,5 to 9 units,81,63
51103,Lancaster County,2015,Renter,50 or more units,23,23
51103,Lancaster County,2015,Renter,Mobile (manufactured) home,169,104
51103,Lancaster County,2015,Renter,Other,0,19
51103,Lancaster County,2015,Renter,Single-family (attached),121,55
51103,Lancaster County,2015,Renter,Single-family (detached),640,153
51103,Lancaster County,2016,Owner,10 to 19 units,0,19
51103,Lancaster County,2016,Owner,2 units,4,5
51103,Lancaster County,2016,Owner,20 to 49 units,16,22
51103,Lancaster County,2016,Owner,3 or 4 units,19,21
51103,Lancaster County,2016,Owner,5 to 9 units,0,19
51103,Lancaster County,2016,Owner,50 or more units,8,15
51103,Lancaster County,2016,Owner,Mobile (manufactured) home,266,103
51103,Lancaster County,2016,Owner,Other,0,19
51103,Lancaster County,2016,Owner,Single-family (attached),118,46
51103,Lancaster County,2016,Owner,Single-family (detached),3391,245
51103,Lancaster County,2016,Renter,10 to 19 units,45,37
51103,Lancaster County,2016,Renter,2 units,38,27
51103,Lancaster County,2016,Renter,20 to 49 units,56,34
51103,Lancaster County,2016,Renter,3 or 4 units,111,45
51103,Lancaster County,2016,Renter,5 to 9 units,96,67
51103,Lancaster County,2016,Renter,50 or more units,21,24
51103,Lancaster County,2016,Renter,Mobile (manufactured) home,114,70
51103,Lancaster County,2016,Renter,Other,0,19
51103,Lancaster County,2016,Renter,Single-family (attached),140,73
51103,Lancaster County,2016,Renter,Single-family (detached),654,159
51103,Lancaster County,2017,Owner,10 to 19 units,0,19
51103,Lancaster County,2017,Owner,2 units,2,3
51103,Lancaster County,2017,Owner,20 to 49 units,19,14
51103,Lancaster County,2017,Owner,3 or 4 units,16,17
51103,Lancaster County,2017,Owner,5 to 9 units,0,19
51103,Lancaster County,2017,Owner,50 or more units,7,12
51103,Lancaster County,2017,Owner,Mobile (manufactured) home,186,88
51103,Lancaster County,2017,Owner,Other,0,19
51103,Lancaster County,2017,Owner,Single-family (attached),109,57
51103,Lancaster County,2017,Owner,Single-family (detached),3380,218
51103,Lancaster County,2017,Renter,10 to 19 units,47,33
51103,Lancaster County,2017,Renter,2 units,36,31
51103,Lancaster County,2017,Renter,20 to 49 units,48,29
51103,Lancaster County,2017,Renter,3 or 4 units,80,28
51103,Lancaster County,2017,Renter,5 to 9 units,68,58
51103,Lancaster County,2017,Renter,50 or more units,31,27
51103,Lancaster County,2017,Renter,Mobile (manufactured) home,155,92
51103,Lancaster County,2017,Renter,Other,0,19
51103,Lancaster County,2017,Renter,Single-family (attached),156,82
51103,Lancaster County,2017,Renter,Single-family (detached),741,160
51103,Lancaster County,2018,Owner,10 to 19 units,0,19
51103,Lancaster County,2018,Owner,2 units,3,4
51103,Lancaster County,2018,Owner,20 to 49 units,32,21
51103,Lancaster County,2018,Owner,3 or 4 units,17,20
51103,Lancaster County,2018,Owner,5 to 9 units,0,19
51103,Lancaster County,2018,Owner,50 or more units,6,11
51103,Lancaster County,2018,Owner,Mobile (manufactured) home,311,124
51103,Lancaster County,2018,Owner,Other,0,19
51103,Lancaster County,2018,Owner,Single-family (attached),113,58
51103,Lancaster County,2018,Owner,Single-family (detached),3408,245
51103,Lancaster County,2018,Renter,10 to 19 units,51,44
51103,Lancaster County,2018,Renter,2 units,41,43
51103,Lancaster County,2018,Renter,20 to 49 units,49,32
51103,Lancaster County,2018,Renter,3 or 4 units,77,35
51103,Lancaster County,2018,Renter,5 to 9 units,60,53
51103,Lancaster County,2018,Renter,50 or more units,22,25
51103,Lancaster County,2018,Renter,Mobile (manufactured) home,150,83
51103,Lancaster County,2018,Renter,Other,0,19
51103,Lancaster County,2018,Renter,Single-family (attached),123,65
51103,Lancaster County,2018,Renter,Single-family (detached),679,175
51103,Lancaster County,2019,Owner,10 to 19 units,0,19
51103,Lancaster County,2019,Owner,2 units,3,5
51103,Lancaster County,2019,Owner,20 to 49 units,41,32
51103,Lancaster County,2019,Owner,3 or 4 units,9,14
51103,Lancaster County,2019,Owner,5 to 9 units,0,19
51103,Lancaster County,2019,Owner,50 or more units,10,16
51103,Lancaster County,2019,Owner,Mobile (manufactured) home,237,106
51103,Lancaster County,2019,Owner,Other,0,19
51103,Lancaster County,2019,Owner,Single-family (attached),117,64
51103,Lancaster County,2019,Owner,Single-family (detached),3423,227
51103,Lancaster County,2019,Renter,10 to 19 units,24,20
51103,Lancaster County,2019,Renter,2 units,64,53
51103,Lancaster County,2019,Renter,20 to 49 units,39,28
51103,Lancaster County,2019,Renter,3 or 4 units,73,41
51103,Lancaster County,2019,Renter,5 to 9 units,68,37
51103,Lancaster County,2019,Renter,50 or more units,42,41
51103,Lancaster County,2019,Renter,Mobile (manufactured) home,155,113
51103,Lancaster County,2019,Renter,Other,0,19
51103,Lancaster County,2019,Renter,Single-family (attached),126,72
51103,Lancaster County,2019,Renter,Single-family (detached),631,171
51103,Lancaster County,2020,Owner,10 to 19 units,0,20
51103,Lancaster County,2020,Owner,2 units,0,20
51103,Lancaster County,2020,Owner,20 to 49 units,30,27
51103,Lancaster County,2020,Owner,3 or 4 units,0,20
51103,Lancaster County,2020,Owner,5 to 9 units,0,20
51103,Lancaster County,2020,Owner,50 or more units,9,16
51103,Lancaster County,2020,Owner,Mobile (manufactured) home,196,95
51103,Lancaster County,2020,Owner,Other,0,20
51103,Lancaster County,2020,Owner,Single-family (attached),121,62
51103,Lancaster County,2020,Owner,Single-family (detached),3654,283
51103,Lancaster County,2020,Renter,10 to 19 units,25,22
51103,Lancaster County,2020,Renter,2 units,186,126
51103,Lancaster County,2020,Renter,20 to 49 units,18,19
51103,Lancaster County,2020,Renter,3 or 4 units,64,45
51103,Lancaster County,2020,Renter,5 to 9 units,65,52
51103,Lancaster County,2020,Renter,50 or more units,72,79
51103,Lancaster County,2020,Renter,Mobile (manufactured) home,87,92
51103,Lancaster County,2020,Renter,Other,0,20
51103,Lancaster County,2020,Renter,Single-family (attached),92,72
51103,Lancaster County,2020,Renter,Single-family (detached),668,175
51103,Lancaster County,2021,Owner,10 to 19 units,0,21
51103,Lancaster County,2021,Owner,2 units,13,23
51103,Lancaster County,2021,Owner,20 to 49 units,38,31
51103,Lancaster County,2021,Owner,3 or 4 units,0,21
51103,Lancaster County,2021,Owner,5 to 9 units,0,21
51103,Lancaster County,2021,Owner,50 or more units,0,21
51103,Lancaster County,2021,Owner,Mobile (manufactured) home,221,89
51103,Lancaster County,2021,Owner,Other,0,21
51103,Lancaster County,2021,Owner,Single-family (attached),142,73
51103,Lancaster County,2021,Owner,Single-family (detached),3763,263
51103,Lancaster County,2021,Renter,10 to 19 units,42,30
51103,Lancaster County,2021,Renter,2 units,131,102
51103,Lancaster County,2021,Renter,20 to 49 units,27,21
51103,Lancaster County,2021,Renter,3 or 4 units,40,27
51103,Lancaster County,2021,Renter,5 to 9 units,78,45
51103,Lancaster County,2021,Renter,50 or more units,52,60
51103,Lancaster County,2021,Renter,Mobile (manufactured) home,84,96
51103,Lancaster County,2021,Renter,Other,0,21
51103,Lancaster County,2021,Renter,Single-family (attached),57,30
51103,Lancaster County,2021,Renter,Single-family (detached),509,159
51105,Lee County,2010,Owner,10 to 19 units,0,127
51105,Lee County,2010,Owner,2 units,12,16
51105,Lee County,2010,Owner,20 to 49 units,0,127
51105,Lee County,2010,Owner,3 or 4 units,0,127
51105,Lee County,2010,Owner,5 to 9 units,0,127
51105,Lee County,2010,Owner,50 or more units,0,127
51105,Lee County,2010,Owner,Mobile (manufactured) home,1069,227
51105,Lee County,2010,Owner,Other,0,127
51105,Lee County,2010,Owner,Single-family (attached),55,55
51105,Lee County,2010,Owner,Single-family (detached),6127,345
51105,Lee County,2010,Renter,10 to 19 units,157,84
51105,Lee County,2010,Renter,2 units,55,49
51105,Lee County,2010,Renter,20 to 49 units,63,33
51105,Lee County,2010,Renter,3 or 4 units,159,62
51105,Lee County,2010,Renter,5 to 9 units,101,78
51105,Lee County,2010,Renter,50 or more units,34,51
51105,Lee County,2010,Renter,Mobile (manufactured) home,833,184
51105,Lee County,2010,Renter,Other,0,127
51105,Lee County,2010,Renter,Single-family (attached),29,34
51105,Lee County,2010,Renter,Single-family (detached),1142,208
51105,Lee County,2011,Owner,10 to 19 units,0,95
51105,Lee County,2011,Owner,2 units,13,15
51105,Lee County,2011,Owner,20 to 49 units,0,95
51105,Lee County,2011,Owner,3 or 4 units,0,95
51105,Lee County,2011,Owner,5 to 9 units,0,95
51105,Lee County,2011,Owner,50 or more units,0,95
51105,Lee County,2011,Owner,Mobile (manufactured) home,1130,230
51105,Lee County,2011,Owner,Other,0,95
51105,Lee County,2011,Owner,Single-family (attached),68,52
51105,Lee County,2011,Owner,Single-family (detached),6289,400
51105,Lee County,2011,Renter,10 to 19 units,105,74
51105,Lee County,2011,Renter,2 units,62,55
51105,Lee County,2011,Renter,20 to 49 units,83,39
51105,Lee County,2011,Renter,3 or 4 units,195,64
51105,Lee County,2011,Renter,5 to 9 units,127,86
51105,Lee County,2011,Renter,50 or more units,39,56
51105,Lee County,2011,Renter,Mobile (manufactured) home,795,199
51105,Lee County,2011,Renter,Other,0,95
51105,Lee County,2011,Renter,Single-family (attached),0,95
51105,Lee County,2011,Renter,Single-family (detached),1095,202
51105,Lee County,2012,Owner,10 to 19 units,0,23
51105,Lee County,2012,Owner,2 units,15,17
51105,Lee County,2012,Owner,20 to 49 units,0,23
51105,Lee County,2012,Owner,3 or 4 units,0,23
51105,Lee County,2012,Owner,5 to 9 units,0,23
51105,Lee County,2012,Owner,50 or more units,0,23
51105,Lee County,2012,Owner,Mobile (manufactured) home,1191,226
51105,Lee County,2012,Owner,Other,0,23
51105,Lee County,2012,Owner,Single-family (attached),44,41
51105,Lee County,2012,Owner,Single-family (detached),6135,371
51105,Lee County,2012,Renter,10 to 19 units,101,73
51105,Lee County,2012,Renter,2 units,39,39
51105,Lee County,2012,Renter,20 to 49 units,54,27
51105,Lee County,2012,Renter,3 or 4 units,230,73
51105,Lee County,2012,Renter,5 to 9 units,84,74
51105,Lee County,2012,Renter,50 or more units,20,31
51105,Lee County,2012,Renter,Mobile (manufactured) home,648,171
51105,Lee County,2012,Renter,Other,0,23
51105,Lee County,2012,Renter,Single-family (attached),0,23
51105,Lee County,2012,Renter,Single-family (detached),1280,209
51105,Lee County,2013,Owner,10 to 19 units,0,23
51105,Lee County,2013,Owner,2 units,19,20
51105,Lee County,2013,Owner,20 to 49 units,0,23
51105,Lee County,2013,Owner,3 or 4 units,0,23
51105,Lee County,2013,Owner,5 to 9 units,0,23
51105,Lee County,2013,Owner,50 or more units,0,23
51105,Lee County,2013,Owner,Mobile (manufactured) home,1381,263
51105,Lee County,2013,Owner,Other,0,23
51105,Lee County,2013,Owner,Single-family (attached),40,43
51105,Lee County,2013,Owner,Single-family (detached),5737,342
51105,Lee County,2013,Renter,10 to 19 units,57,41
51105,Lee County,2013,Renter,2 units,69,48
51105,Lee County,2013,Renter,20 to 49 units,50,26
51105,Lee County,2013,Renter,3 or 4 units,267,84
51105,Lee County,2013,Renter,5 to 9 units,66,55
51105,Lee County,2013,Renter,50 or more units,21,32
51105,Lee County,2013,Renter,Mobile (manufactured) home,617,146
51105,Lee County,2013,Renter,Other,0,23
51105,Lee County,2013,Renter,Single-family (attached),19,24
51105,Lee County,2013,Renter,Single-family (detached),1310,212
51105,Lee County,2014,Owner,10 to 19 units,0,22
51105,Lee County,2014,Owner,2 units,13,20
51105,Lee County,2014,Owner,20 to 49 units,0,22
51105,Lee County,2014,Owner,3 or 4 units,0,22
51105,Lee County,2014,Owner,5 to 9 units,0,22
51105,Lee County,2014,Owner,50 or more units,0,22
51105,Lee County,2014,Owner,Mobile (manufactured) home,1271,211
51105,Lee County,2014,Owner,Other,0,22
51105,Lee County,2014,Owner,Single-family (attached),26,32
51105,Lee County,2014,Owner,Single-family (detached),5644,371
51105,Lee County,2014,Renter,10 to 19 units,71,67
51105,Lee County,2014,Renter,2 units,78,49
51105,Lee County,2014,Renter,20 to 49 units,46,28
51105,Lee County,2014,Renter,3 or 4 units,245,72
51105,Lee County,2014,Renter,5 to 9 units,146,127
51105,Lee County,2014,Renter,50 or more units,16,24
51105,Lee County,2014,Renter,Mobile (manufactured) home,525,139
51105,Lee County,2014,Renter,Other,0,22
51105,Lee County,2014,Renter,Single-family (attached),16,20
51105,Lee County,2014,Renter,Single-family (detached),1500,246
51105,Lee County,2015,Owner,10 to 19 units,0,22
51105,Lee County,2015,Owner,2 units,9,15
51105,Lee County,2015,Owner,20 to 49 units,0,22
51105,Lee County,2015,Owner,3 or 4 units,0,22
51105,Lee County,2015,Owner,5 to 9 units,0,22
51105,Lee County,2015,Owner,50 or more units,0,22
51105,Lee County,2015,Owner,Mobile (manufactured) home,1249,198
51105,Lee County,2015,Owner,Other,0,22
51105,Lee County,2015,Owner,Single-family (attached),24,29
51105,Lee County,2015,Owner,Single-family (detached),5624,325
51105,Lee County,2015,Renter,10 to 19 units,82,49
51105,Lee County,2015,Renter,2 units,96,40
51105,Lee County,2015,Renter,20 to 49 units,24,23
51105,Lee County,2015,Renter,3 or 4 units,232,67
51105,Lee County,2015,Renter,5 to 9 units,135,100
51105,Lee County,2015,Renter,50 or more units,0,22
51105,Lee County,2015,Renter,Mobile (manufactured) home,559,147
51105,Lee County,2015,Renter,Other,0,22
51105,Lee County,2015,Renter,Single-family (attached),15,18
51105,Lee County,2015,Renter,Single-family (detached),1396,200
51105,Lee County,2016,Owner,10 to 19 units,0,22
51105,Lee County,2016,Owner,2 units,9,16
51105,Lee County,2016,Owner,20 to 49 units,0,22
51105,Lee County,2016,Owner,3 or 4 units,0,22
51105,Lee County,2016,Owner,5 to 9 units,0,22
51105,Lee County,2016,Owner,50 or more units,0,22
51105,Lee County,2016,Owner,Mobile (manufactured) home,1340,211
51105,Lee County,2016,Owner,Other,0,22
51105,Lee County,2016,Owner,Single-family (attached),4,7
51105,Lee County,2016,Owner,Single-family (detached),5302,301
51105,Lee County,2016,Renter,10 to 19 units,111,69
51105,Lee County,2016,Renter,2 units,124,53
51105,Lee County,2016,Renter,20 to 49 units,32,20
51105,Lee County,2016,Renter,3 or 4 units,222,76
51105,Lee County,2016,Renter,5 to 9 units,128,72
51105,Lee County,2016,Renter,50 or more units,0,22
51105,Lee County,2016,Renter,Mobile (manufactured) home,629,159
51105,Lee County,2016,Renter,Other,0,22
51105,Lee County,2016,Renter,Single-family (attached),13,14
51105,Lee County,2016,Renter,Single-family (detached),1368,210
51105,Lee County,2017,Owner,10 to 19 units,0,22
51105,Lee County,2017,Owner,2 units,10,16
51105,Lee County,2017,Owner,20 to 49 units,0,22
51105,Lee County,2017,Owner,3 or 4 units,0,22
51105,Lee County,2017,Owner,5 to 9 units,0,22
51105,Lee County,2017,Owner,50 or more units,0,22
51105,Lee County,2017,Owner,Mobile (manufactured) home,1277,225
51105,Lee County,2017,Owner,Other,0,22
51105,Lee County,2017,Owner,Single-family (attached),26,35
51105,Lee County,2017,Owner,Single-family (detached),5358,326
51105,Lee County,2017,Renter,10 to 19 units,141,94
51105,Lee County,2017,Renter,2 units,117,64
51105,Lee County,2017,Renter,20 to 49 units,52,32
51105,Lee County,2017,Renter,3 or 4 units,245,67
51105,Lee County,2017,Renter,5 to 9 units,132,70
51105,Lee County,2017,Renter,50 or more units,4,6
51105,Lee County,2017,Renter,Mobile (manufactured) home,590,155
51105,Lee County,2017,Renter,Other,0,22
51105,Lee County,2017,Renter,Single-family (attached),36,36
51105,Lee County,2017,Renter,Single-family (detached),1290,229
51105,Lee County,2018,Owner,10 to 19 units,0,22
51105,Lee County,2018,Owner,2 units,10,17
51105,Lee County,2018,Owner,20 to 49 units,0,22
51105,Lee County,2018,Owner,3 or 4 units,0,22
51105,Lee County,2018,Owner,5 to 9 units,0,22
51105,Lee County,2018,Owner,50 or more units,0,22
51105,Lee County,2018,Owner,Mobile (manufactured) home,1247,198
51105,Lee County,2018,Owner,Other,0,22
51105,Lee County,2018,Owner,Single-family (attached),29,40
51105,Lee County,2018,Owner,Single-family (detached),5179,292
51105,Lee County,2018,Renter,10 to 19 units,114,70
51105,Lee County,2018,Renter,2 units,139,83
51105,Lee County,2018,Renter,20 to 49 units,52,35
51105,Lee County,2018,Renter,3 or 4 units,204,63
51105,Lee County,2018,Renter,5 to 9 units,131,64
51105,Lee County,2018,Renter,50 or more units,3,6
51105,Lee County,2018,Renter,Mobile (manufactured) home,646,172
51105,Lee County,2018,Renter,Other,0,22
51105,Lee County,2018,Renter,Single-family (attached),22,32
51105,Lee County,2018,Renter,Single-family (detached),1373,236
51105,Lee County,2019,Owner,10 to 19 units,0,23
51105,Lee County,2019,Owner,2 units,15,19
51105,Lee County,2019,Owner,20 to 49 units,0,23
51105,Lee County,2019,Owner,3 or 4 units,0,23
51105,Lee County,2019,Owner,5 to 9 units,0,23
51105,Lee County,2019,Owner,50 or more units,0,23
51105,Lee County,2019,Owner,Mobile (manufactured) home,1319,229
51105,Lee County,2019,Owner,Other,0,23
51105,Lee County,2019,Owner,Single-family (attached),36,48
51105,Lee County,2019,Owner,Single-family (detached),5107,329
51105,Lee County,2019,Renter,10 to 19 units,114,71
51105,Lee County,2019,Renter,2 units,144,83
51105,Lee County,2019,Renter,20 to 49 units,76,50
51105,Lee County,2019,Renter,3 or 4 units,196,68
51105,Lee County,2019,Renter,5 to 9 units,52,32
51105,Lee County,2019,Renter,50 or more units,3,7
51105,Lee County,2019,Renter,Mobile (manufactured) home,702,167
51105,Lee County,2019,Renter,Other,0,23
51105,Lee County,2019,Renter,Single-family (attached),18,22
51105,Lee County,2019,Renter,Single-family (detached),1367,262
51105,Lee County,2020,Owner,10 to 19 units,0,24
51105,Lee County,2020,Owner,2 units,5,7
51105,Lee County,2020,Owner,20 to 49 units,0,24
51105,Lee County,2020,Owner,3 or 4 units,2,17
51105,Lee County,2020,Owner,5 to 9 units,0,24
51105,Lee County,2020,Owner,50 or more units,0,24
51105,Lee County,2020,Owner,Mobile (manufactured) home,1181,244
51105,Lee County,2020,Owner,Other,0,24
51105,Lee County,2020,Owner,Single-family (attached),30,42
51105,Lee County,2020,Owner,Single-family (detached),4912,517
51105,Lee County,2020,Renter,10 to 19 units,106,72
51105,Lee County,2020,Renter,2 units,123,74
51105,Lee County,2020,Renter,20 to 49 units,69,48
51105,Lee County,2020,Renter,3 or 4 units,244,103
51105,Lee County,2020,Renter,5 to 9 units,61,43
51105,Lee County,2020,Renter,50 or more units,3,6
51105,Lee County,2020,Renter,Mobile (manufactured) home,532,161
51105,Lee County,2020,Renter,Other,0,24
51105,Lee County,2020,Renter,Single-family (attached),16,19
51105,Lee County,2020,Renter,Single-family (detached),1559,342
