"Year","Quarter","Group","Unit","Inflation Deflator","Real Total Wealth","Real Wealth Share","Real Wealth Per Unit Growth","Real Wealth Per Unit"
"","3","Bottom 50%","","0.7939010066666667","-523686326290.9248","-0.006055202173059937","-2.0222565283555496","-4409.8674792150205"
"","4","Bottom 50%","","0.7952219833333333","-479564888425.1419","-0.005455604946098373","-1.934107673935132","-4029.6060128842746"
"","1","Bottom 50%","","0.7949394399999999","-407769219029.53906","-0.004527585574678917","-1.7922642454413509","-3417.713884925637"
"","2","Bottom 50%","","0.7992458333333333","-376788029290.10443","-0.004149229794949501","-1.730093005403598","-3149.51610679455"
"","3","Bottom 50%","","0.8016279533333334","-425349647049.9038","-0.004776224383863947","-1.8222817478777","-3547.2050685273257"
"","4","Bottom 50%","","0.8015515999999999","-363285986408.84344","-0.0040357818035690884","-1.7008136274633916","-3023.2090859943337"
"","1","Bottom 50%","","0.8009102533333333","-290208616593.32025","-0.0031597047096975565","-1.5584900653831977","-2409.245730873364"
"","2","Bottom 50%","","0.8065680466666666","-258274211319.429","-0.0027910463963007628","-1.4957740598358154","-2138.697912768869"
"","3","Bottom 50%","","0.8088052266666667","-237696349987.07764","-0.002522521973275482","-1.4553310057600617","-1964.2324004617963"
"","4","Bottom 50%","","0.8130657500000001","-238334845509.90665","-0.0025147042217112713","-1.4557079909723343","-1965.8586603893502"
"","1","Bottom 50%","","0.8172728600000001","-104294556371.61536","-0.0010801841387293926","-1.1989768075777751","-858.3572992845358"
"","2","Bottom 50%","","0.8198154333333334","31246240099.56499","0.0003173763497801924","-0.9405249298470383","256.56688944162516"
"","3","Bottom 50%","","0.82393084","163213146530.62424","0.0016332537934335247","-0.6898858413146877","1337.7878304484009"
"","4","Bottom 50%","","0.82960395","284506417556.56805","0.0027768831385687094","-0.46028929354846293","2328.2342802872226"
"","1","Bottom 50%","","0.83469667","332537960274.53656","0.003206787257504032","-0.3704275708242921","2715.8848138622247"
"","2","Bottom 50%","","0.8418586833333334","312381696712.3588","0.0030074720832373404","-0.4097943870767785","2546.06203656841"
"","3","Bottom 50%","","0.8446913933333334","295045616939.1162","0.002775291979849567","-0.4434373841287362","2400.930991192338"
"","4","Bottom 50%","","0.8485319800000001","131063445606.52446","0.0012780741723875048","-0.7531357565435828","1064.9368028499753"
"","1","Bottom 50%","","0.8518151433333333","176231897205.72775","0.0016819016200990348","-0.6687524893445251","1428.9540680756065"
"","2","Bottom 50%","","0.8565643000000001","248892938734.42422","0.0022817789421774154","-0.5333433162917754","2013.0897444633154"
"","3","Bottom 50%","","0.8593589466666667","196098763655.14603","0.001799014247257278","-0.6330462400085157","1582.9856867387896"
"","4","Bottom 50%","","0.8625122899999998","223423859156.71826","0.0019706129583880773","-0.5824233157867112","1801.3656931620471"
"","1","Bottom 50%","","0.8659863866666666","134658750930.9488","0.0012317215462478849","-0.7484933461127977","1084.963493035872"
"","2","Bottom 50%","","0.86274135","321056854676.07135","0.0028171097600593604","-0.40067201337788816","2585.4146432694856"
"","3","Bottom 50%","","0.8702087566666666","564981985464.5387","0.004657791401407219","0.05412272728315941","4547.333673305382"
"","4","Bottom 50%","","0.8757138433333335","722733809668.3624","0.005667320385163641","0.3477464404826512","5813.984096216097"
"","1","Bottom 50%","","0.8866171266666667","892328727430.8535","0.006684458420067051","0.6642859521741002","7179.489974413061"
"","2","Bottom 50%","","0.9003759800000001","1008146094405.8496","0.007333652851847687","0.8793897641943065","8107.416848902206"
"","3","Bottom 50%","","0.9140432866666667","1152858688956.6853","0.008224251437957101","1.1470239531843904","9261.952206335465"
"","4","Bottom 50%","","0.92928344","1274425673702.959","0.008953305207595321","1.371243905011584","10229.20479541357"
"","1","Bottom 50%","","0.94811225","1348265462497.0476","0.009577110664806635","1.50718894320762","10815.652116875752"
"","2","Bottom 50%","","0.9689795933333333","1351709957557.784","0.0098870913568795","1.5110102147432003","10832.136532095006"
"","3","Bottom 50%","","0.9793790366666667","1267506081870.8435","0.009408809288879553","1.3512072924964356","10142.76973388716"
"","4","Bottom 50%","","0.98883921","1178932775096.3865","0.008820864638173859","1.183745152047552","9420.36217112673"
"","1","Bottom 50%","","0.9986047966666667","1133587489449.7273","0.008468041245414228","1.097503410299625","9048.327714279743"
